id,key,value,type
259944249,building,yes,regular
259944251,building,yes,regular
259944254,building,yes,regular
259944259,building,yes,regular
259944260,building,yes,regular
259944263,building,yes,regular
259944264,building,yes,regular
259944269,building,yes,regular
259944272,building,yes,regular
259944274,building,yes,regular
259944277,building,yes,regular
259944279,building,yes,regular
259944282,building,yes,regular
259944285,building,yes,regular
259944287,natural,wood,regular
259944290,natural,wood,regular
259959677,building,yes,regular
259959678,building,yes,regular
259959679,building,yes,regular
259959680,building,yes,regular
259959681,building,yes,regular
259959683,building,yes,regular
259959684,building,yes,regular
259959686,building,yes,regular
259959688,building,yes,regular
259959689,building,yes,regular
259959691,building,yes,regular
259959693,building,yes,regular
259959695,building,yes,regular
259959701,building,yes,regular
259959703,building,yes,regular
259959705,building,yes,regular
259959706,building,yes,regular
259959708,building,yes,regular
259959709,building,yes,regular
259959712,building,yes,regular
259959714,building,yes,regular
259959716,building,yes,regular
259959717,building,yes,regular
259959719,building,yes,regular
259959720,building,yes,regular
259959721,building,yes,regular
259959722,building,yes,regular
259959724,building,yes,regular
259959725,name,Rua Central,regular
259959725,highway,residential,regular
259959727,highway,service,regular
259959729,waterway,stream,regular
259959732,water,pond,regular
259959732,natural,water,regular
259959734,water,pond,regular
259959734,natural,water,regular
259959736,natural,wood,regular
260024588,building,yes,regular
260024589,building,yes,regular
260024590,building,yes,regular
260024591,building,yes,regular
260024592,building,yes,regular
260024593,building,yes,regular
260024594,building,yes,regular
260024595,building,yes,regular
260024596,building,yes,regular
260024598,building,yes,regular
260024600,building,yes,regular
260024602,building,yes,regular
260024604,building,yes,regular
260024606,building,yes,regular
260024607,building,yes,regular
260024608,building,yes,regular
260024609,building,yes,regular
260024610,building,yes,regular
260024611,building,yes,regular
260024612,building,yes,regular
260024613,building,yes,regular
260024614,building,yes,regular
260024616,building,yes,regular
260024617,building,yes,regular
260024618,building,yes,regular
260024619,building,yes,regular
260024621,building,yes,regular
260024622,building,yes,regular
260024623,building,yes,regular
260024624,building,yes,regular
260024626,building,yes,regular
260024627,building,yes,regular
260024628,building,yes,regular
260024629,building,yes,regular
260024631,building,yes,regular
260024632,building,yes,regular
260024633,building,yes,regular
260024634,building,yes,regular
260024636,building,yes,regular
260024637,building,yes,regular
260024638,building,yes,regular
260024639,building,yes,regular
260024640,building,yes,regular
260024642,building,yes,regular
260024643,building,yes,regular
260024644,building,yes,regular
260024645,building,yes,regular
260024647,building,yes,regular
260024648,building,yes,regular
260024649,building,yes,regular
260024650,building,yes,regular
260024651,building,yes,regular
260024652,building,yes,regular
260024653,building,yes,regular
260024655,building,yes,regular
260024656,building,yes,regular
260024657,building,yes,regular
260024658,building,yes,regular
260024659,building,yes,regular
260024660,building,yes,regular
260024661,building,yes,regular
260024662,building,yes,regular
260024663,building,yes,regular
260024664,building,yes,regular
260024665,building,yes,regular
260024666,building,yes,regular
260024667,building,yes,regular
260024668,building,yes,regular
260024669,building,yes,regular
260024670,highway,service,regular
260024671,oneway,no,regular
260024671,highway,service,regular
260024671,service,driveway,regular
260024671,surface,paved,regular
260024671,sidewalk,both,regular
260024672,highway,service,regular
260024673,oneway,no,regular
260024673,highway,service,regular
260024673,service,driveway,regular
260024674,waterway,stream,regular
260024675,natural,wood,regular
260024676,leisure,common,regular
260028418,building,yes,regular
260028419,building,yes,regular
260028420,building,yes,regular
260028421,building,yes,regular
260028422,building,yes,regular
260028423,building,yes,regular
260028424,highway,service,regular
260028425,name,Rua 130,regular
260028425,highway,residential,regular
260028426,name,Rua 3,regular
260028426,highway,residential,regular
260028428,name,Rua 134,regular
260028428,highway,residential,regular
260028429,name,Travessa Almofada,regular
260028429,highway,residential,regular
260028430,name,Rua J,regular
260028430,highway,residential,regular
260028431,name,Rua H,regular
260028431,highway,residential,regular
260028432,highway,residential,regular
260028433,highway,service,regular
260028435,name,Rua F,regular
260028435,highway,residential,regular
260028436,name,Rua Heloi de Souza,regular
260028436,highway,residential,regular
260028437,leisure,common,regular
260053199,name,Estrada do Garrote,regular
260053199,highway,secondary,regular
260053200,name,Rua Joaquim Mota,regular
260053200,highway,residential,regular
260053263,name,Travessa do Grilo,regular
260053263,oneway,yes,regular
260053263,highway,residential,regular
262114546,cables,3,regular
262114546,frequency,60,regular
262114546,power,line,regular
262114546,source,Bing,regular
262114546,voltage,230000,regular
262114548,power,line,regular
262114548,cables,3,regular
262114548,source,Bing,regular
262114548,voltage,230000,regular
262114548,frequency,60,regular
262182163,name,Rua B,regular
262182163,source,Bing,regular
262182163,highway,residential,regular
262182164,source,Bing,regular
262182164,highway,residential,regular
262182165,name,Avenida E,regular
262182165,source,Bing,regular
262182165,highway,residential,regular
262182166,source,Bing,regular
262182166,highway,residential,regular
262184184,source,Bing,regular
262184184,highway,service,regular
262184185,power,line,regular
262184185,cables,3,regular
262184185,source,Bing,regular
262184186,source,Bing,regular
262184186,highway,service,regular
262184187,power,line,regular
262184187,wires,double,regular
262184187,cables,6,regular
262184187,source,Bing,regular
262184187,voltage,230000,regular
262184187,frequency,60,regular
262184188,power,line,regular
262184188,cables,3,regular
262184188,source,Bing,regular
262184189,barrier,fence,regular
262184190,source,Bing,regular
262184190,barrier,fence,regular
262184191,source,Bing,regular
262184191,highway,service,regular
262188085,name,Rua Mozart Pinto,regular
262188085,source,Bing,regular
262188085,highway,residential,regular
262188087,name,Rua Santos Dumont,regular
262188087,source,Bing,regular
262188087,highway,residential,regular
262188088,source,Bing,regular
262188088,highway,residential,regular
262188090,source,Bing,regular
262188090,highway,residential,regular
262188091,name,Rua Quintino Cunha,regular
262188091,source,Bing,regular
262188091,highway,residential,regular
262188093,name,Rua Dom Orione,regular
262188093,source,Bing,regular
262188093,highway,residential,regular
262191367,power,line,regular
262191367,cables,3,regular
262191367,source,Bing,regular
262191368,source,Bing,regular
262191368,barrier,fence,regular
262191369,cables,6,regular
262191369,power,line,regular
262191369,source,Bing,regular
262191371,power,line,regular
262191371,wires,double,regular
262191371,cables,6,regular
262191371,source,Bing,regular
262191371,voltage,230000,regular
262191371,frequency,60,regular
262191374,name,230kV Chesf,regular
262191374,power,line,regular
262191374,cables,3,regular
262191374,source,Bing,regular
262191374,voltage,500000,regular
262191374,frequency,60,regular
262191375,landuse,industrial,regular
262191375,power,plant,regular
262191375,source,Bing,regular
262191376,power,line,regular
262191376,wires,quad,regular
262191376,cables,3,regular
262191376,source,Bing,regular
262191376,voltage,500000,regular
262191376,frequency,60,regular
262191378,power,line,regular
262191378,wires,single,regular
262191378,cables,3,regular
262191378,source,Bing,regular
262191378,voltage,230000,regular
262191378,frequency,60,regular
262600084,source,Bing,regular
262600084,highway,service,regular
262600085,barrier,fence,regular
262600085,power,station,regular
262600085,source,Bing,regular
262600087,source,Bing,regular
262600087,highway,service,regular
262600088,source,Bing,regular
262600088,barrier,fence,regular
262600089,source,Bing,regular
262600089,highway,service,regular
262600092,source,Bing,regular
262600092,highway,service,regular
262600096,source,Bing,regular
262600096,highway,service,regular
262600098,source,Bing,regular
262600098,highway,service,regular
262600760,power,line,regular
262600760,wires,double,regular
262600760,cables,3,regular
262600760,source,Bing,regular
262600760,voltage,230000,regular
262600760,frequency,60,regular
262600762,power,line,regular
262600762,wires,double,regular
262600762,cables,3,regular
262600762,source,Bing,regular
262600762,voltage,230000,regular
262600762,frequency,60,regular
